GenerationID,Generation,SireGenID,DamGenID,Sex,Wild,Recovery,Cross_type,DateSpawned,MonthSpawned,YearSpawned,PC,Notes,Domestication_Index,Tank_MF,OffspringDI,Recovery_WithMorts,TagID,TimeToRecovery,DateTagged
500511,5,401842,401841,F,N,3,CxC,2012-02-28,February,2012,51,,3.75,MF7,4.8125,3,OD00,44.71428571,2012-01-31
500512,5,401422,401421,M,N,3,CxC,2012-02-28,February,2012,51,,3.875,MF7,4.8125,3,ON15,45.85714286,2012-01-30
500521,5,400442,400441,F,N,4,CxC,2012-02-28,February,2012,52,,3.875,MF7,4.9375,4, YO15,NA,NA
500522,5,401242,401241,M,N,4,CxC,2012-02-28,February,2012,52,,4,MF7,4.9375,4,OS11,46.85714286,2012-01-30
500531,5,401642,401641,F,N,23,CxC,2012-02-28,February,2012,53,,3.625,MF7,4.625,23,OI01,45.57142857,2012-01-31
500532,5,400812,400811,M,N,23,CxC,2012-02-28,February,2012,53,,3.625,MF7,4.625,23,YB15,47.71428571,2012-01-25
500541,5,401982,401981,F,N,3,CxC,2012-02-28,February,2012,54,,2.375,MF7,4.125,4,GY22,45.28571429,2012-02-08
500542,5,400692,400691,M,N,3,CxC,2012-02-28,February,2012,54,,3.875,MF7,4.125,4,YF04,48.14285714,2012-01-25
500551,5,401142,401141,F,N,4,CxC,2012-02-28,February,2012,55,,3.75,MF7,4.75,10,OU08,47.42857143,2012-01-30
500552,5,400602,400601,M,N,4,CxC,2012-02-28,February,2012,55,,3.75,MF7,4.75,10,YG12,48.14285714,2012-01-25
500561,5,400842,400841,F,N,4,CxC,2012-02-28,February,2012,56,,3.75,MF7,4.875,4,YB06,47.71428571,2012-01-25
500562,5,400512,400511,M,N,4,CxC,2012-02-28,February,2012,56,,4,MF7,4.875,4,YO06,48.71428571,2012-01-25
500571,5,401482,401481,F,N,1,CxC,2012-02-28,February,2012,57,,3.5,MF7,4.6875,1,OK01,45.85714286,2012-01-30
500572,5,400392,400391,M,N,1,CxC,2012-02-28,February,2012,57,,3.875,MF7,4.6875,1,YR55,52,2012-02-13
500581,5,400802,400801,F,N,20,CxC,2012-02-28,February,2012,58,,3.5,MF8,4.75,23,YB05,47.71428571,2012-01-25
500582,5,400422,400421,M,N,20,CxC,2012-02-28,February,2012,58,,4,MF8,4.75,23,YR61,51.42857143,2012-02-13
500591,5,402262,402261,F,N,1,CxC,2012-02-28,February,2012,59,,3.375,MF8,4.5625,1,GT12,42.14285714,2012-02-08
500592,5,400322,400321,M,N,1,CxC,2012-02-28,February,2012,59,,3.75,MF8,4.5625,1,YT37,52,2012-02-13
500601,5,401772,401771,F,N,1,CxC,2012-03-02,March,2012,60,,3.75,MF8,4.75,1,OH04,44.71428571,2012-01-31
500602,5,402432,402431,M,N,1,CxC,2012-03-02,March,2012,60,,3.75,MF8,4.75,1,GH16,39.85714286,2012-02-09
500621,5,400432,400431,F,N,6,CxC,2012-03-02,March,2012,62,,3.625,MF8,4.8125,6,YR29,51.42857143,2012-02-13
500622,5,401732,401731,M,N,6,CxC,2012-03-02,March,2012,62,,4,MF8,4.8125,6,OH10,45.14285714,2012-01-31
500631,5,401142,401141,F,N,3,CxC,2012-03-02,March,2012,63,,3.75,MF8,4.875,6,OU07,47.42857143,2012-01-30
500632,5,401722,401721,M,N,3,CxC,2012-03-02,March,2012,63,,4,MF8,4.875,6,OH18,45.14285714,2012-01-31
500641,5,400562,400561,F,N,7,CxC,2012-03-02,March,2012,64,,3.375,MF8,4.625,9,YM21,50.85714286,2012-02-13
500642,5,401592,401591,M,N,7,CxC,2012-03-02,March,2012,64,,3.875,MF8,4.625,9,OJ10,45.42857143,2012-01-30
500661,5,400422,400421,F,N,9,CxC,2012-03-02,March,2012,66,,4,MF8,3.5,12,YR21,51.42857143,2012-02-13
500662,5,400282,400281,M,N,9,CxC,2012-03-02,March,2012,66,,1,MF8,3.5,12,YT32,52,2012-02-13
500671,5,365,366,F,Y,2,WxW,2012-03-06,March,2012,67,,0,MF8,1,2,RB09,NA,NA
500672,5,367,368,M,Y,2,WxW,2012-03-06,March,2012,67,,0,MF8,1,2,RB36,NA,NA
500681,5,369,370,F,Y,2,WxW,2012-03-06,March,2012,68,,0,MF9,1,2,RB02,NA,NA
500682,5,371,372,M,Y,2,WxW,2012-03-06,March,2012,68,,0,MF9,1,2,RB18,NA,NA
500691,5,373,374,F,Y,0,WxW,2012-03-06,March,2012,69,,0,MF9,1,0,RB13,NA,NA
500692,5,375,376,M,Y,0,WxW,2012-03-06,March,2012,69,,0,MF9,1,0,RB35,NA,NA
500701,5,400332,400331,F,N,7,CxC,2012-03-06,March,2012,70,,3.875,MF9,4.8125,7,YT04,49.14285714,2012-01-24
500702,5,402432,402431,M,N,7,CxC,2012-03-06,March,2012,70,,3.75,MF9,4.8125,7,GH17,39.85714286,2012-02-09
500711,5,401242,401241,F,N,18,CxC,2012-03-06,March,2012,71,,4,MF9,4.9375,25,OS00,46.85714286,2012-01-30
500712,5,402502,402501,M,N,18,CxC,2012-03-06,March,2012,71,,3.875,MF9,4.9375,25,GH18,39.28571429,2012-02-09
500721,5,400872,400871,F,N,10,CxC,2012-03-06,March,2012,72,,3.375,MF9,4.4375,11,YC01,47.14285714,2012-01-25
500722,5,401212,401211,M,N,10,CxC,2012-03-06,March,2012,72,,3.5,MF9,4.4375,11,OS19,46.85714286,2012-01-30
500731,5,401332,401331,F,N,0,CxC,2012-03-06,March,2012,73,,3.875,MF9,4.75,1,OP08,46.42857143,2012-01-30
500732,5,402662,402661,M,N,0,CxC,2012-03-06,March,2012,73,,3.625,MF9,4.75,1,GR13,37.85714286,2012-02-09
500741,5,400422,400421,F,N,4,CxC,2012-03-06,March,2012,74,,4,MF9,4.5,6,YR06,48.57142857,2012-01-24
500742,5,402282,402281,M,N,4,CxC,2012-03-06,March,2012,74,,3,MF9,4.5,6,GS17,42.14285714,2012-02-08
500751,5,400592,400591,F,N,1,CxC,2012-03-06,March,2012,75,,4,MF9,4.875,3,YM22,50.85714286,2012-02-13
500752,5,402272,402271,M,N,1,CxC,2012-03-06,March,2012,75,,3.75,MF9,4.875,3,GS14,42.14285714,2012-02-08
500761,5,402752,402751,F,N,2,CxC,2012-03-06,March,2012,76,,3.625,MF10,4.5,2,GI01,36.42857143,2012-02-10
500762,5,402172,402171,M,N,2,CxC,2012-03-06,March,2012,76,,3.375,MF10,4.5,2,GT19,43.71428571,2012-02-08
500771,5,400662,400661,F,N,11,CxC,2012-03-06,March,2012,77,,4,MF10,4.875,15,YF02,48.14285714,2012-01-25
500772,5,402202,402201,M,N,11,CxC,2012-03-06,March,2012,77,,3.75,MF10,4.875,15,GT20,43.14285714,2012-02-08
500781,5,401202,401201,F,N,13,CxC,2012-03-06,March,2012,78,,4,MF10,4.625,16,OS01,46.85714286,2012-01-30
500782,5,402052,402051,M,N,13,CxC,2012-03-06,March,2012,78,,3.25,MF10,4.625,16,GY29,44.14285714,2012-02-08
500791,5,377,378,F,Y,1,WxW,2012-03-09,March,2012,79,,0,MF10,1,1,RB10,NA,NA
500792,5,203,204,M,Y,1,WxW,2012-03-09,March,2012,79,2 yr wild father,0,MF10,1,1,RA18,NA,NA
500801,5,401192,401191,F,N,11,CxC,2012-03-09,March,2012,80,,3.375,MF10,4.6875,14,OU27,49.28571429,2012-02-16
500802,5,400682,400681,M,N,11,CxC,2012-03-09,March,2012,80,,4,MF10,4.6875,14,YG13,48.14285714,2012-01-25
500811,5,401322,401321,F,N,7,CxC,2012-03-09,March,2012,81,,3.75,MF10,4.6875,9,OP09,46.42857143,2012-01-30
500812,5,400632,400631,M,N,7,CxC,2012-03-09,March,2012,81,,3.625,MF10,4.6875,9,YG15,48.14285714,2012-01-25
500821,5,401302,401301,F,N,1,CxC,2012-03-09,March,2012,82,,3.5,MF10,4.6875,1,OP04,46.42857143,2012-01-30
500822,5,400622,400621,M,N,1,CxC,2012-03-09,March,2012,82,,3.875,MF10,4.6875,1,YG21,51.14285714,2012-02-15
500831,5,400412,400411,F,N,4,CxC,2012-03-09,March,2012,83,,3.5,MF10,4.625,5,YR20,51.42857143,2012-02-13
500832,5,400362,400361,M,N,4,CxC,2012-03-09,March,2012,83,,3.75,MF10,4.625,5,YR17,49.14285714,2012-01-24
500851,5,401722,401721,F,N,15,CxC,2012-03-09,March,2012,85,,4,MF11,4.75,16,OH01,45.14285714,2012-01-31
500852,5,400412,400411,M,N,15,CxC,2012-03-09,March,2012,85,,3.5,MF11,4.75,16,YR39,51.42857143,2012-02-13
500861,5,400412,400411,F,N,9,CxC,2012-03-09,March,2012,86,,3.5,MF11,4.625,9,YR24,51.42857143,2012-02-13
500862,5,400382,400381,M,N,9,CxC,2012-03-09,March,2012,86,,3.75,MF11,4.625,9,YR52,52,2012-02-13
500871,5,400822,400821,F,N,7,CxC,2012-03-09,March,2012,87,,3.75,MF11,4.75,8,YB03,47.71428571,2012-01-25
500872,5,400322,400321,M,N,7,CxC,2012-03-09,March,2012,87,,3.75,MF11,4.75,8,YT14,49.14285714,2012-01-24
500881,5,402172,402171,F,N,10,CxC,2012-03-09,March,2012,88,,3.375,MF11,4.5625,10,GT07,43.71428571,2012-02-08
500882,5,400312,400311,M,N,10,CxC,2012-03-09,March,2012,88,,3.75,MF11,4.5625,10,YT27,52,2012-02-13
500891,5,400432,400431,F,N,1,CxC,2012-03-09,March,2012,89,,3.625,MF11,4.8125,2,YR22,51.42857143,2012-02-13
500892,5,400342,400341,M,N,1,CxC,2012-03-09,March,2012,89,,4,MF11,4.8125,2,YT34,52,2012-02-13
500901,5,401252,401251,F,N,9,CxC,2012-03-09,March,2012,90,,3.375,MF11,4.5625,9,OS26,49.28571429,2012-02-16
500902,5,400322,400321,M,N,9,CxC,2012-03-09,March,2012,90,,3.75,MF11,4.5625,9,YT35,52,2012-02-13
500911,5,401222,401221,F,N,2,CxC,2012-03-09,March,2012,91,,3.875,MF11,4.8125,2,OS27,49.28571429,2012-02-16
500912,5,400112,400111,M,N,2,CxC,2012-03-09,March,2012,91,,3.75,MF11,4.8125,2,YV30,56.28571429,2012-03-01
500921,5,400662,400661,F,N,1,CxC,2012-03-09,March,2012,92,,4,MF11,4.9375,2,YG03,48.14285714,2012-01-25
500922,5,400082,400081,M,N,1,CxC,2012-03-09,March,2012,92,,3.875,MF11,4.9375,2,YY28,56.28571429,2012-03-01
500931,5,402502,402501,F,N,29,CxC,2012-03-09,March,2012,93,,3.875,MF12,4.6875,30,GI02,36.42857143,2012-02-10
500932,5,400062,400061,M,N,29,CxC,2012-03-09,March,2012,93,,3.5,MF12,4.6875,30,YY33,56.28571429,2012-03-01
500941,5,381,382,F,Y,0,WxW,2012-03-13,March,2012,94,,0,MF12,1,0,RB11,NA,NA
500942,5,207,208,M,Y,0,WxW,2012-03-13,March,2012,94,2 yr wild father,0,MF12,1,0,RA19,NA,NA
500951,5,401852,401851,F,N,3,CxC,2012-03-13,March,2012,95,,3.875,MF12,4.75,3,OD03,44.71428571,2012-01-31
500952,5,401952,401951,M,N,3,CxC,2012-03-13,March,2012,95,,3.625,MF12,4.75,3,OC09,44.14285714,2012-01-31
500961,5,401302,401301,F,N,6,CxC,2012-03-13,March,2012,96,,3.5,MF12,4.5625,6,OP02,46.42857143,2012-01-30
500962,5,402662,402661,M,N,6,CxC,2012-03-13,March,2012,96,,3.625,MF12,4.5625,6,GR14,37.85714286,2012-02-09
500971,5,400502,400501,F,N,14,CxC,2012-03-13,March,2012,97,,4,MF12,4.9375,14,YO10,48.71428571,2012-01-25
500972,5,401592,401591,M,N,14,CxC,2012-03-13,March,2012,97,,3.875,MF12,4.9375,14,OJ14,45.42857143,2012-01-30
500981,5,402172,402171,F,N,1,CxC,2012-03-13,March,2012,98,,3.375,MF12,4.6875,1,GT11,43.71428571,2012-02-08
500982,5,401522,401521,M,N,1,CxC,2012-03-13,March,2012,98,,4,MF12,4.6875,1,OK12,45.85714286,2012-01-30
500991,5,401402,401401,F,N,2,CxC,2012-03-13,March,2012,99,,4,MF12,4.9375,2,ON03,45.85714286,2012-01-30
500992,5,401512,401511,M,N,2,CxC,2012-03-13,March,2012,99,,3.875,MF12,4.9375,2,OK35,48.28571429,2012-02-16
501001,5,402262,402261,F,N,5,CxC,2012-03-13,March,2012,100,,3.375,MF12,4.6875,7,GT06,42.14285714,2012-02-08
501002,5,401392,401391,M,N,5,CxC,2012-03-13,March,2012,100,,4,MF12,4.6875,7,ON12,45.85714286,2012-01-30
501011,5,401152,401151,F,N,6,CxC,2012-03-13,March,2012,101,,2.875,MF13,2.9375,7,OU20,49.85714286,2012-02-16
501012,5,401262,401261,M,N,6,CxC,2012-03-13,March,2012,101,,1,MF13,2.9375,7,OS41,49.28571429,2012-02-16
501021,5,401402,401401,F,N,3,CxC,2012-03-13,March,2012,102,,4,MF13,5,4,ON20,45.85714286,2012-01-30
501022,5,401132,401131,M,N,3,CxC,2012-03-13,March,2012,102,,4,MF13,5,4,OU35,49.85714286,2012-02-16
501031,5,401652,401651,F,N,6,CxC,2012-03-13,March,2012,103,,3.875,MF13,4.875,7,OI05,45.57142857,2012-01-31
501032,5,400912,400911,M,N,6,CxC,2012-03-13,March,2012,103,,3.875,MF13,4.875,7,YB25,52.28571429,2012-03-01
501041,5,400112,400111,F,N,5,CxC,2012-03-16,March,2012,104,,3.75,MF13,4.75,5,YV29,56.28571429,2012-03-01
501042,5,401462,401461,M,N,5,CxC,2012-03-16,March,2012,104,,3.75,MF13,4.75,5,OK32,48.28571429,2012-02-16
501051,5,400052,400051,F,N,38,CxC,2012-03-16,March,2012,105,,3.875,MF13,4.8125,38,YY24,56.28571429,2012-03-01
501052,5,402632,402631,M,N,38,CxC,2012-03-16,March,2012,105,,3.75,MF13,4.8125,38,GR19,37.85714286,2012-02-09
501061,5,400402,400401,F,N,2,CxC,2012-03-16,March,2012,106,,3.875,MF13,4.8125,4,YR27,51.85714286,2012-02-13
501062,5,401922,401921,M,N,2,CxC,2012-03-16,March,2012,106,,3.75,MF13,4.8125,4,OC08,44.14285714,2012-01-31
501071,5,401422,401421,F,N,3,CxC,2012-03-16,March,2012,107,,3.875,MF13,4.5625,5,ON05,45.85714286,2012-01-30
501072,5,402052,402051,M,N,3,CxC,2012-03-16,March,2012,107,,3.25,MF13,4.5625,5,GY28,44.14285714,2012-02-08
501081,5,400122,400121,F,N,3,CxC,2012-03-16,March,2012,108,,3.75,MF13,4.75,4,YV00,51,2012-01-24
501082,5,401872,401871,M,N,3,CxC,2012-03-16,March,2012,108,,3.75,MF13,4.75,4,OD05,44.71428571,2012-01-31
501091,5,401332,401331,F,N,16,CxC,2012-03-16,March,2012,109,,3.875,MF14,4.8125,18,OP07,46.42857143,2012-01-30
501092,5,401822,401821,M,N,16,CxC,2012-03-16,March,2012,109,,3.75,MF14,4.8125,18,OD08,44.71428571,2012-01-31
501101,5,402622,402621,F,N,9,CxC,2012-03-16,March,2012,110,,3.75,MF14,4.75,15,GR03,37.85714286,2012-02-09
501102,5,400362,400361,M,N,9,CxC,2012-03-16,March,2012,110,,3.75,MF14,4.75,15,YR67,52,2012-02-13
501111,5,385,386,F,Y,0,WxW,2012-03-20,March,2012,111,,0,MF14,1,0,RB12,NA,NA
501112,5,215,216,M,Y,0,WxW,2012-03-20,March,2012,111,2 yr wild father,0,MF14,1,0,RA21,NA,NA
501121,5,389,390,F,Y,3,WxW,2012-03-20,March,2012,112,,0,MF14,1,3,RB31,NA,NA
501122,5,211,212,M,Y,3,WxW,2012-03-20,March,2012,112,2 yr wild father,0,MF14,1,3,RA20,NA,NA
501141,5,400112,400111,F,N,4,CxC,2012-03-20,March,2012,114,,3.75,MF14,4.8125,5,YV28,56.28571429,2012-03-01
501142,5,401682,401681,M,N,4,CxC,2012-03-20,March,2012,114,,3.875,MF14,4.8125,5,OI16,45.57142857,2012-01-31
501161,5,401252,401251,F,N,4,CxC,2012-03-20,March,2012,116,,3.375,MF14,4.375,5,OS08,46.85714286,2012-01-30
501162,5,401502,401501,M,N,4,CxC,2012-03-20,March,2012,116,,3.375,MF14,4.375,5,OK37,48.28571429,2012-02-16
501171,5,401462,401461,F,N,5,CxC,2012-03-20,March,2012,117,,3.75,MF14,4.6875,8,OK27,48.28571429,2012-02-16
501172,5,401492,401491,M,N,5,CxC,2012-03-20,March,2012,117,,3.625,MF14,4.6875,8,OK43,48.28571429,2012-02-16
501181,5,401792,401791,F,N,8,CxC,2012-03-20,March,2012,118,,3.75,MF14,3.375,8,OH00,44.71428571,2012-01-31
501182,5,401262,401261,M,N,8,CxC,2012-03-20,March,2012,118,,1,MF14,3.375,8,OS10,46.85714286,2012-01-30
501191,5,402262,402261,F,N,7,CxC,2012-03-20,March,2012,119,,3.375,MF15,4.625,9,GT08,42.14285714,2012-02-08
501192,5,401652,401651,M,N,7,CxC,2012-03-20,March,2012,119,,3.875,MF15,4.625,9,OI17,45.57142857,2012-01-31
501201,5,400452,400451,F,N,9,CxC,2012-03-23,March,2012,120,,3.875,MF15,4.8125,9,YO24,51.42857143,2012-02-13
501202,5,401612,401611,M,N,9,CxC,2012-03-23,March,2012,120,,3.75,MF15,4.8125,9,OI11,45.57142857,2012-01-31
501221,5,401262,401261,F,N,11,CxC,2012-03-23,March,2012,122,,1,MF15,3.1875,11,OS28,49.28571429,2012-02-16
501222,5,401192,401191,M,N,11,CxC,2012-03-23,March,2012,122,,3.375,MF15,3.1875,11,OU41,49.28571429,2012-02-16
501231,5,400622,400621,F,N,12,CxC,2012-03-26,March,2012,123,,3.875,MF15,4.875,16,YG16,51.14285714,2012-02-15
501232,5,400052,400051,M,N,12,CxC,2012-03-26,March,2012,123,,3.875,MF15,4.875,16,YY31,56.28571429,2012-03-01
501281,5,401142,401141,F,N,6,CxC,2012-03-29,March,2012,128,,3.75,MF16,4.75,6,OU26,49.85714286,2012-02-16
501282,5,402432,402431,M,N,6,CxC,2012-03-29,March,2012,128,,3.75,MF16,4.75,6,GH34,44.71428571,2012-03-14
501291,5,401502,401501,F,N,0,CxC,2012-03-29,March,2012,129,,3.375,MF16,4.375,0,OK26,48.28571429,2012-02-16
501292,5,402162,402161,M,N,0,CxC,2012-03-29,March,2012,129,,3.375,MF16,4.375,0,GB12,48.57142857,2012-03-13
501311,5,401552,401551,F,N,8,CxC,2012-03-29,March,2012,131,,4,MF16,4.8125,8,OJ24,48.28571429,2012-02-16
501312,5,400552,400551,M,N,8,CxC,2012-03-29,March,2012,131,,3.625,MF16,4.8125,8,YM27,51.42857143,2012-02-13
501321,5,401592,401591,F,N,2,CxC,2012-03-29,March,2012,132,,3.875,MF16,4.75,3,OJ00,45.42857143,2012-01-30
501322,5,400552,400551,M,N,2,CxC,2012-03-29,March,2012,132,,3.625,MF16,4.75,3,YM25,51.42857143,2012-02-13
501331,5,402282,402281,F,N,23,CxC,2012-03-29,March,2012,133,,3,MF16,4.4375,23,GR23,42.71428571,2012-03-14
501332,5,400132,400131,M,N,23,CxC,2012-03-29,March,2012,133,,3.875,MF16,4.4375,23,YV32,56.28571429,2012-03-01
501341,5,402502,402501,F,N,4,CxC,2012-03-29,March,2012,134,,3.875,MF16,4.75,4,GH14,39.28571429,2012-02-09
501342,5,400712,400711,M,N,4,CxC,2012-03-29,March,2012,134,,3.625,MF16,4.75,4,YF08,48.14285714,2012-01-25
501351,5,402762,402761,F,N,3,CxC,2012-03-29,March,2012,135,,3.75,MF16,4.75,4,GI04,36.42857143,2012-02-10
501352,5,402272,402271,M,N,3,CxC,2012-03-29,March,2012,135,,3.75,MF16,4.75,4,GS27,47.14285714,2012-03-14
501361,5,393,394,F,Y,0,WxW,2012-03-29,March,2012,136,,0,MF16,1,0,RB23,NA,NA
501362,5,395,396,M,Y,0,WxW,2012-03-29,March,2012,136,,0,MF16,1,0,RB33,NA,NA
501371,5,402052,402051,F,N,22,CxC,2012-04-02,April,2012,137,,3.25,MF17,4.0625,23,GY43,49,2012-03-13
501372,5,400922,400921,M,N,22,CxC,2012-04-02,April,2012,137,,2.875,MF17,4.0625,23,YC39,52.28571429,2012-03-01
501381,5,401882,401881,F,N,4,CxC,2012-04-02,April,2012,138,,3.25,MF17,4.3125,4,OD01,44.14285714,2012-01-31
501382,5,401192,401191,M,N,4,CxC,2012-04-02,April,2012,138,,3.375,MF17,4.3125,4,OU42,49.28571429,2012-02-16
501391,5,402442,402441,F,N,3,CxC,2012-04-02,April,2012,139,,3.375,MF17,4.125,3,GH22,44.71428571,2012-03-14
501392,5,400922,400921,M,N,3,CxC,2012-04-02,April,2012,139,,2.875,MF17,4.125,3,YC40,52.28571429,2012-03-01
501401,5,401462,401461,F,N,8,CxC,2012-04-02,April,2012,140,,3.75,MF17,4.8125,11,OK22,48.28571429,2012-02-16
501402,5,400082,400081,M,N,8,CxC,2012-04-02,April,2012,140,,3.875,MF17,4.8125,11,YY29,56.28571429,2012-03-01
501421,5,402442,402441,F,N,2,CxC,2012-04-03,April,2012,142,,3.375,MF17,3.1875,2,GH21,44.71428571,2012-03-14
501422,5,402142,402141,M,N,2,CxC,2012-04-03,April,2012,142,,1,MF17,3.1875,2,GB15,48.57142857,2012-03-13
501431,5,402002,402001,F,N,5,CxC,2012-04-03,April,2012,143,,3.5,MF17,4.375,5,GY34,50.14285714,2012-03-13
501432,5,402582,402581,M,N,5,CxC,2012-04-03,April,2012,143,,3.25,MF17,4.375,5,GF17,43.14285714,2012-03-14
501441,5,400012,400011,F,N,1,CxC,2012-04-03,April,2012,144,,3.625,MF17,4.375,1,YY22,56.28571429,2012-03-01
501442,5,402772,402771,M,N,1,CxC,2012-04-03,April,2012,144,,3.125,MF17,4.375,1,GI39,41.14285714,2012-03-14
501451,5,400302,400301,F,N,8,CxC,2012-04-03,April,2012,145,,4,MF17,3.5,8,YT03,49.14285714,2012-01-24
501452,5,402042,402041,M,N,8,CxC,2012-04-03,April,2012,145,,1,MF17,3.5,8,GY53,49.57142857,2012-03-13
501481,5,397,398,F,Y,0,WxW,2012-04-06,April,2012,148,,0,MF18,1,0,RB27,NA,NA
501482,5,399,400,M,Y,0,WxW,2012-04-06,April,2012,148,,0,MF18,1,0,RB37,NA,NA
501491,5,401,402,F,Y,0,WxW,2012-04-06,April,2012,149,,0,MF18,1,0,RB28,NA,NA
501492,5,403,404,M,Y,0,WxW,2012-04-06,April,2012,149,,0,MF18,1,0,RB21,NA,NA
501501,5,402602,402601,F,N,11,CxC,2012-04-06,April,2012,150,,1.75,MF18,3.625,11,GG07,NA,NA
501502,5,401212,401211,M,N,11,CxC,2012-04-06,April,2012,150,,3.5,MF18,3.625,11,OS15,46.85714286,2012-01-30
501511,5,402772,402771,F,N,10,CxC,2012-04-06,April,2012,151,,3.125,MF18,3.9375,12,GI20,41.14285714,2012-03-14
501512,5,400522,400521,M,N,10,CxC,2012-04-06,April,2012,151,,2.75,MF18,3.9375,12,YM33,51.42857143,2012-02-13
501521,5,402472,402471,F,N,6,CxC,2012-04-06,April,2012,152,,3.375,MF18,4.5,7,GH27,44.71428571,2012-03-14
501522,5,400532,400531,M,N,6,CxC,2012-04-06,April,2012,152,,3.625,MF18,4.5,7,YM26,51.42857143,2012-02-13
501531,5,402642,402641,F,N,0,CxC,2012-04-06,April,2012,153,,2.375,MF18,3.9375,0,GR21,42.71428571,2012-03-14
501532,5,401212,401211,M,N,0,CxC,2012-04-06,April,2012,153,,3.5,MF18,3.9375,0,OS14,46.85714286,2012-01-30
501541,5,401482,401481,F,N,4,CxC,2012-04-06,April,2012,154,,3.5,MF18,4.1875,7,ON02,45.85714286,2012-01-30
501542,5,400932,400931,M,N,4,CxC,2012-04-06,April,2012,154,,2.875,MF18,4.1875,7,YC38,52.28571429,2012-03-01
501551,5,401552,401551,F,N,8,CxC,2012-04-06,April,2012,155,,4,MF18,4.75,19,OJ01,45.85714286,2012-01-30
501552,5,401272,401271,M,N,8,CxC,2012-04-06,April,2012,155,,3.5,MF18,4.75,19,OJ28,47.85714286,2012-02-16
501561,5,402642,402641,F,N,5,CxC,2012-04-10,April,2012,156,,2.375,MF19,4.0625,7,GR29,42.71428571,2012-03-14
501562,5,400862,400861,M,N,5,CxC,2012-04-10,April,2012,156,,3.75,MF19,4.0625,7,YC54,55.85714286,2012-03-26
501571,5,400272,400271,F,N,9,CxC,2012-04-10,April,2012,157,,4,MF19,4.875,10,YV22,55,2012-03-01
501572,5,400742,400741,M,N,9,CxC,2012-04-10,April,2012,157,,3.75,MF19,4.875,10,YF19,56.28571429,2012-03-22
501591,5,402612,402611,F,N,6,CxC,2012-04-10,April,2012,159,,2,MF19,4,6,GG08,NA,NA
501592,5,400302,400301,M,N,6,CxC,2012-04-10,April,2012,159,,4,MF19,4,6,YT47,57.28571429,2012-03-21
501601,5,401412,401411,F,N,14,CxC,2012-04-10,April,2012,160,,3.625,MF19,4.8125,17,ON01,45.85714286,2012-01-30
501602,5,400302,400301,M,N,14,CxC,2012-04-10,April,2012,160,,4,MF19,4.8125,17,YT48,57.28571429,2012-03-21
501621,5,201,202,F,Y,3,CxW,2012-04-10,April,2012,162,2 yr old  mother,0,MF19,2.8125,4,RA03,NA,NA
501622,5,400812,400811,M,N,3,CxW,2012-04-10,April,2012,162,,3.625,MF19,2.8125,4,YB17,47.71428571,2012-01-25
501631,5,402452,402451,F,N,6,CxC,2012-04-13,April,2012,163,,3.375,MF19,4.625,6,GH23,44.71428571,2012-03-14
501632,5,402402,402401,M,N,6,CxC,2012-04-13,April,2012,163,,3.875,MF19,4.625,6,GP02,45.57142857,2012-03-20
501641,5,400512,400511,F,N,3,CxC,2012-04-13,April,2012,164,,4,MF19,4.625,3,YO23,51.42857143,2012-02-13
501642,5,401282,401281,M,N,3,CxC,2012-04-13,April,2012,164,,3.25,MF19,4.625,3,OP34,54.42857143,2012-03-26
501651,5,400802,400801,F,N,9,CxC,2012-04-13,April,2012,165,,3.5,MF19,4.75,10,YB20,52.85714286,2012-03-01
501652,5,400302,400301,M,N,9,CxC,2012-04-13,April,2012,165,,4,MF19,4.75,10,YT51,57.28571429,2012-03-21
501661,5,401342,401341,F,N,0,CxC,2012-04-13,April,2012,166,,4,MF20,3.5,0,OP25,54.42857143,2012-03-26
501662,5,402742,402741,M,N,0,CxC,2012-04-13,April,2012,166,,1,MF20,3.5,0,GG35,45.71428571,2012-04-11
501671,5,400862,400861,F,N,2,CxC,2012-04-13,April,2012,167,,3.75,MF20,4.8125,2,YC25,52.28571429,2012-03-01
501672,5,401222,401221,M,N,2,CxC,2012-04-13,April,2012,167,,3.875,MF20,4.8125,2,OS38,49.28571429,2012-02-16
501681,5,400922,400921,F,N,7,CxC,2012-04-13,April,2012,168,,2.875,MF20,4.25,7,YC28,52.28571429,2012-03-01
501682,5,402662,402661,M,N,7,CxC,2012-04-13,April,2012,168,,3.625,MF20,4.25,7,GR58,46.71428571,2012-04-11
501691,5,401332,401331,F,N,5,CxC,2012-04-13,April,2012,169,,3.875,MF20,4.5625,7,OP24,54.42857143,2012-03-26
501692,5,400902,400901,M,N,5,CxC,2012-04-13,April,2012,169,,3.25,MF20,4.5625,7,YC60,55.85714286,2012-03-26
501701,5,402712,402711,F,N,5,CxC,2012-04-20,April,2012,170,,3.75,MF20,4.5,5,GG21,NA,NA
501702,5,401882,401881,M,N,5,CxC,2012-04-20,April,2012,170,,3.25,MF20,4.5,5,OD26,54.28571429,2012-04-11
501711,5,402692,402691,F,N,2,CxC,2012-04-20,April,2012,171,,3.875,MF20,4.75,2,GR46,46.71428571,2012-04-11
501712,5,401642,401641,M,N,2,CxC,2012-04-20,April,2012,171,,3.625,MF20,4.75,2,OI30,55.71428571,2012-04-11
501721,5,402642,402641,F,N,28,CxC,2012-04-20,April,2012,172,,2.375,MF20,4.0625,31,GR47,46.71428571,2012-04-11
